id,value,name,team,pos,inj,g,m_g,p_g,th_g,r_g,a_g,s_g,b_g,fgp,fga_g,ftp,fta_g,to_g,season
70,-0.0244891520612713,Kris Dunn,UTA,PG/SG,,22,25.7969696969697,13.1818181818182,0.772727272727273,4.54545454545455,5.63636363636364,1.13636363636364,0.454545454545455,0.537037037037037,9.81818181818182,0.773584905660377,2.40909090909091,1.59090909090909,23
71,-0.0247373376312025,Robert Williams,BOS,C,,35,23.5309523809524,7.97142857142857,0,8.34285714285714,1.42857142857143,0.628571428571429,1.37142857142857,0.747058823529412,4.85714285714286,0.609756097560976,1.17142857142857,0.971428571428571,23
72,-0.0263917850059017,Jerami Grant,POR,PF,,63,35.6433862433863,20.4761904761905,2.28571428571429,4.49206349206349,2.38095238095238,0.80952380952381,0.841269841269841,0.475355969331873,14.4920634920635,0.812865497076023,5.42857142857143,1.84126984126984,23
73,-0.0268967324837966,Jalen Williams,OKC,SG/SF,,75,30.34,14.08,0.973333333333333,4.49333333333333,3.30666666666667,1.37333333333333,0.466666666666667,0.521410579345088,10.5866666666667,0.81151832460733,2.54666666666667,1.64,23
74,-0.0312614356768098,Julius Randle,NYK,PF,,77,35.55,25.1428571428571,2.83116883116883,9.96103896103896,4.1038961038961,0.636363636363636,0.272727272727273,0.459497206703911,18.5974025974026,0.757062146892655,6.8961038961039,2.80519480519481,23
75,-0.0473022204824909,De'Anthony Melton,PHI,PG/SG,,77,27.9192640692641,10.1298701298701,2.03896103896104,4.05194805194805,2.55844155844156,1.63636363636364,0.532467532467532,0.425499231950845,8.45454545454546,0.793103448275862,1.12987012987013,1.32467532467532,23
76,-0.0491798847819203,Onyeka Okongwu,ATL,C,,80,23.1072916666667,9.8875,0.05,7.2,1.0125,0.7,1.3375,0.637826961770624,6.2125,0.780612244897959,2.45,1.0125,23
77,-0.0515233272260358,Tyrese Maxey,PHI,PG/SG,,60,33.5947222222222,20.3,2.66666666666667,2.93333333333333,3.53333333333333,0.816666666666667,0.133333333333333,0.480832420591457,15.2166666666667,0.845070422535211,3.55,1.33333333333333,23
78,-0.0525199162855967,Devin Vassell,SAS,SG/SF,,38,31.0021929824561,18.5,2.71052631578947,3.89473684210526,3.57894736842105,1.13157894736842,0.447368421052632,0.438655462184874,15.6578947368421,0.78,2.63157894736842,1.5,23
79,-0.0531951758501805,Tyler Herro,MIA,PG/SG,,67,34.8771144278607,20.1044776119403,3.02985074626866,5.37313432835821,4.17910447761194,0.761194029850746,0.238805970149254,0.439134355275023,16.5522388059701,0.934065934065934,2.71641791044776,2.35820895522388,23
80,-0.0556239262968018,D'Angelo Russell,LAL,PG/SG,,71,32.4523474178404,17.7887323943662,2.73239436619718,3.02816901408451,6.15492957746479,0.985915492957746,0.408450704225352,0.469409282700422,13.3521126760563,0.828703703703704,3.04225352112676,2.61971830985915,23
81,-0.0629217485238521,Michael Porter Jr.,DEN,SF/PF,,62,28.9970430107527,17.4193548387097,3.03225806451613,5.5,1.04838709677419,0.596774193548387,0.467741935483871,0.487148102815177,13.1774193548387,0.8,1.93548387096774,1.09677419354839,23
82,-0.0629971587814707,Kyle Anderson,MIN,SF/PF,,69,28.3553140096618,9.3768115942029,0.623188405797101,5.33333333333333,4.85507246376812,1.1304347826087,0.91304347826087,0.509090909090909,7.17391304347826,0.735294117647059,1.97101449275362,1.49275362318841,23
83,-0.0687072024968719,Alperen Sengun,HOU,C,,75,28.9448888888889,14.7866666666667,0.253333333333333,9.04,3.88,0.933333333333333,0.933333333333333,0.553191489361702,10.6533333333333,0.715277777777778,3.84,2.57333333333333,23
84,-0.0746987936896917,Kevin Porter,HOU,PG,Note - arrested,59,34.3036723163842,19.1525423728814,2.38983050847458,5.32203389830508,5.72881355932203,1.38983050847458,0.288135593220339,0.442307692307692,14.9830508474576,0.784090909090909,4.47457627118644,3.1864406779661,23
85,-0.0771671927509992,Scottie Barnes,TOR,SF/PF,,77,34.7774891774892,15.3116883116883,0.818181818181818,6.64935064935065,4.81818181818182,1.07792207792208,0.792207792207792,0.455708661417323,13.1948051948052,0.772357723577236,3.19480519480519,2,23
86,-0.088266330258849,Derrick White,BOS,PG/SG,,82,28.2829268292683,12.4024390243902,1.81707317073171,3.57317073170732,3.91463414634146,0.658536585365854,0.926829268292683,0.461741424802111,9.24390243902439,0.875,2.34146341463415,1.15853658536585,23
87,-0.0883922999035417,Josh Hart,NYK,SG/SF,,76,32.290350877193,9.77631578947368,0.802631578947368,7.80263157894737,3.81578947368421,1.15789473684211,0.276315789473684,0.528846153846154,6.84210526315789,0.75,2.31578947368421,1.53947368421053,23
88,-0.0884536471455418,C.J. McCollum,NOR,PG/SG,,75,35.3171111111111,20.9066666666667,2.81333333333333,4.37333333333333,5.72,0.933333333333333,0.506666666666667,0.436755952380952,17.92,0.76890756302521,3.17333333333333,2.44,23
89,-0.0893235653350165,Kevin Huerter,SAC,SG/SF,,75,29.3713333333333,15.2,2.73333333333333,3.34666666666667,2.94666666666667,1.06666666666667,0.32,0.484988452655889,11.5466666666667,0.725190839694656,1.74666666666667,1.29333333333333,23
90,-0.098412803797203,Markelle Fultz,ORL,PG/SG,,60,29.6336111111111,13.95,0.45,3.9,5.68333333333333,1.45,0.433333333333333,0.5139911634757,11.3166666666667,0.783216783216783,2.38333333333333,2.31666666666667,23
91,-0.0994842270365763,Christian Wood,DAL,PF/C,,67,25.9462686567164,16.6268656716418,1.56716417910448,7.32835820895522,1.80597014925373,0.447761194029851,1.07462686567164,0.514954486345904,11.4776119402985,0.772241992882562,4.19402985074627,1.80597014925373,23
92,-0.103622388319528,Kelly Oubre,CHA,SG/SF,,48,32.2402777777778,20.25,2.25,5.1875,1.125,1.41666666666667,0.375,0.431013431013431,17.0625,0.759615384615385,4.33333333333333,1.33333333333333,23
